t_resolution                            - 0.01
accuracy                                - 3

u                                       - 500.0
density                                 - 1.225
C                                       - 1.47
r                                       - 0.0213
start_angle                             - 45.0
start_height                            - 1.0
m                                       - 10.0
g_acceleration                          - -9.8

t	s	v	angle	v_vertical	v_horizontal	s_vertical	s_horizontal	air_resistance	air_resistance_vertical	air_resistance_horizontal	acceleration_vertical	acceleration_horizontal
4.73	1371.102	334.713	44.988	236.629	236.727	1370.102	1370.102	-144.0	-101.808	-101.808	-19.981	-10.181
4.74	1373.468	334.449	44.988	236.442	236.54	1372.468	1372.468	-143.773	-101.648	-101.648	-19.965	-10.165
4.75	1375.833	334.186	44.988	236.256	236.354	1374.833	1374.833	-143.546	-101.487	-101.487	-19.949	-10.149
4.76	1378.196	333.923	44.988	236.07	236.168	1377.196	1377.196	-143.321	-101.328	-101.328	-19.933	-10.133
4.77	1380.557	333.66	44.988	235.884	235.982	1379.557	1379.557	-143.095	-101.168	-101.168	-19.917	-10.117
4.78	1382.916	333.397	44.988	235.699	235.797	1381.916	1381.916	-142.87	-101.009	-101.009	-19.901	-10.101
4.79	1385.273	333.135	44.988	235.513	235.611	1384.273	1384.273	-142.645	-100.85	-100.85	-19.885	-10.085
4.8	1387.628	332.873	44.988	235.328	235.426	1386.628	1386.628	-142.421	-100.691	-100.691	-19.869	-10.069
4.81	1389.981	332.611	44.988	235.143	235.241	1388.981	1388.981	-142.197	-100.533	-100.533	-19.853	-10.053
4.82	1392.333	332.35	44.988	234.958	235.056	1391.333	1391.333	-141.973	-100.375	-100.375	-19.837	-10.037
4.83	1394.683	332.089	44.988	234.773	234.871	1393.683	1393.683	-141.75	-100.217	-100.217	-19.822	-10.022
4.84	1397.031	331.828	44.988	234.589	234.687	1396.031	1396.031	-141.528	-100.06	-100.06	-19.806	-10.006
4.85	1399.377	331.567	44.988	234.404	234.502	1398.377	1398.377	-141.305	-99.903	-99.903	-19.79	-9.99
4.86	1401.721	331.307	44.988	234.22	234.318	1400.721	1400.721	-141.083	-99.746	-99.746	-19.775	-9.975
4.87	1404.063	331.047	44.988	234.036	234.134	1403.063	1403.063	-140.862	-99.589	-99.589	-19.759	-9.959
4.88	1406.404	330.787	44.988	233.853	233.951	1405.404	1405.404	-140.641	-99.433	-99.433	-19.743	-9.943
4.89	1408.743	330.527	44.988	233.669	233.767	1407.743	1407.743	-140.42	-99.277	-99.277	-19.728	-9.928
4.9	1411.08	330.268	44.988	233.485	233.583	1410.08	1410.08	-140.199	-99.121	-99.121	-19.712	-9.912
4.91	1413.415	330.009	44.988	233.303	233.401	1412.415	1412.415	-139.98	-98.966	-98.966	-19.697	-9.897
4.92	1415.748	329.75	44.988	233.12	233.218	1414.748	1414.748	-139.76	-98.811	-98.811	-19.681	-9.881
4.93	1418.079	329.491	44.988	232.937	233.035	1417.079	1417.079	-139.541	-98.656	-98.656	-19.666	-9.866
4.94	1420.409	329.233	44.988	232.754	232.852	1419.409	1419.409	-139.322	-98.501	-98.501	-19.65	-9.85
4.95	1422.737	328.975	44.988	232.571	232.669	1421.737	1421.737	-139.104	-98.346	-98.346	-19.635	-9.835
4.96	1425.063	328.717	44.988	232.389	232.487	1424.063	1424.063	-138.886	-98.192	-98.192	-19.619	-9.819
4.97	1427.387	328.459	44.988	232.207	232.305	1426.387	1426.387	-138.668	-98.038	-98.038	-19.604	-9.804
4.98	1429.709	328.202	44.988	232.025	232.123	1428.709	1428.709	-138.451	-97.885	-97.885	-19.588	-9.788
4.99	1432.029	327.945	44.988	231.843	231.941	1431.029	1431.029	-138.234	-97.731	-97.731	-19.573	-9.773
5.0	1434.348	327.688	44.988	231.662	231.76	1433.348	1433.348	-138.018	-97.578	-97.578	-19.558	-9.758
5.01	1436.665	327.431	44.988	231.48	231.578	1435.665	1435.665	-137.801	-97.426	-97.426	-19.543	-9.743
5.02	1438.98	327.175	44.988	231.298	231.396	1437.98	1437.98	-137.585	-97.273	-97.273	-19.527	-9.727
5.03	1441.293	326.919	44.988	231.118	231.216	1440.293	1440.293	-137.37	-97.121	-97.121	-19.512	-9.712
5.04	1443.604	326.663	44.988	230.937	231.035	1442.604	1442.604	-137.155	-96.969	-96.969	-19.497	-9.697
5.05	1445.914	326.407	44.988	230.756	230.854	1444.914	1444.914	-136.941	-96.817	-96.817	-19.482	-9.682
5.06	1448.222	326.152	44.988	230.575	230.673	1447.222	1447.222	-136.726	-96.665	-96.665	-19.467	-9.667
5.07	1450.528	325.897	44.988	230.395	230.493	1449.528	1449.528	-136.513	-96.514	-96.514	-19.451	-9.651
5.08	1452.832	325.642	44.988	230.215	230.313	1451.832	1451.832	-136.299	-96.364	-96.364	-19.436	-9.636
5.09	1455.134	325.387	44.988	230.035	230.133	1454.134	1454.134	-136.086	-96.213	-96.213	-19.421	-9.621
5.1	1457.434	325.133	44.988	229.855	229.953	1456.434	1456.434	-135.873	-96.062	-96.062	-19.406	-9.606
5.11	1459.733	324.879	44.988	229.675	229.773	1458.733	1458.733	-135.661	-95.912	-95.912	-19.391	-9.591
5.12	1462.03	324.625	44.988	229.496	229.594	1461.03	1461.03	-135.449	-95.762	-95.762	-19.376	-9.576
5.13	1464.325	324.371	44.988	229.316	229.414	1463.325	1463.325	-135.237	-95.613	-95.613	-19.361	-9.561
5.14	1466.618	324.118	44.988	229.137	229.235	1465.618	1465.618	-135.026	-95.463	-95.463	-19.346	-9.546
5.15	1468.91	323.865	44.988	228.958	229.056	1467.91	1467.91	-134.815	-95.314	-95.314	-19.331	-9.531
5.16	1471.2	323.612	44.988	228.779	228.877	1470.2	1470.2	-134.605	-95.166	-95.166	-19.317	-9.517
5.17	1473.488	323.359	44.988	228.601	228.699	1472.488	1472.488	-134.395	-95.017	-95.017	-19.302	-9.502
5.18	1475.774	323.107	44.988	228.422	228.52	1474.774	1474.774	-134.185	-94.868	-94.868	-19.287	-9.487
5.19	1478.058	322.855	44.988	228.244	228.342	1477.058	1477.058	-133.975	-94.721	-94.721	-19.272	-9.472
5.2	1480.341	322.603	44.988	228.066	228.164	1479.341	1479.341	-133.767	-94.573	-94.573	-19.257	-9.457
5.21	1482.622	322.351	44.988	227.888	227.986	1481.622	1481.622	-133.558	-94.425	-94.425	-19.243	-9.443
5.22	1484.901	322.1	44.988	227.71	227.808	1483.901	1483.901	-133.349	-94.278	-94.278	-19.228	-9.428
5.23	1487.178	321.849	44.988	227.533	227.631	1486.178	1486.178	-133.142	-94.131	-94.131	-19.213	-9.413
5.24	1489.453	321.598	44.988	227.355	227.453	1488.453	1488.453	-132.934	-93.985	-93.985	-19.198	-9.398
5.25	1491.727	321.347	44.988	227.178	227.276	1490.727	1490.727	-132.727	-93.838	-93.838	-19.184	-9.384
5.26	1493.999	321.097	44.988	227.001	227.099	1492.999	1492.999	-132.52	-93.692	-93.692	-19.169	-9.369
5.27	1496.269	320.847	44.988	226.824	226.922	1495.269	1495.269	-132.314	-93.546	-93.546	-19.155	-9.355
5.28	1498.537	320.597	44.988	226.647	226.745	1497.537	1497.537	-132.108	-93.4	-93.4	-19.14	-9.34
5.29	1500.804	320.347	44.988	226.471	226.569	1499.804	1499.804	-131.902	-93.255	-93.255	-19.125	-9.325
5.3	1503.069	320.098	44.988	226.294	226.392	1502.069	1502.069	-131.696	-93.109	-93.109	-19.111	-9.311
5.31	1505.332	319.849	44.988	226.118	226.216	1504.332	1504.332	-131.492	-92.965	-92.965	-19.096	-9.296
5.32	1507.593	319.6	44.988	225.942	226.04	1506.593	1506.593	-131.287	-92.82	-92.82	-19.082	-9.282
5.33	1509.853	319.351	44.988	225.767	225.865	1508.853	1508.853	-131.083	-92.676	-92.676	-19.068	-9.268
5.34	1512.111	319.103	44.988	225.591	225.689	1511.111	1511.111	-130.879	-92.531	-92.531	-19.053	-9.253
5.35	1514.367	318.855	44.988	225.415	225.513	1513.367	1513.367	-130.676	-92.388	-92.388	-19.039	-9.239
5.36	1516.621	318.607	44.988	225.24	225.338	1515.621	1515.621	-130.472	-92.244	-92.244	-19.024	-9.224
5.37	1518.874	318.359	44.988	225.065	225.163	1517.874	1517.874	-130.27	-92.101	-92.101	-19.01	-9.21
5.38	1521.125	318.112	44.988	224.89	224.988	1520.125	1520.125	-130.067	-91.957	-91.957	-18.996	-9.196
5.39	1523.374	317.865	44.988	224.715	224.813	1522.374	1522.374	-129.865	-91.815	-91.815	-18.981	-9.181
5.4	1525.621	317.618	44.987	224.541	224.639	1524.621	1524.621	-129.664	-91.672	-91.672	-18.967	-9.167
5.41	1527.867	317.371	44.987	224.366	224.464	1526.867	1526.867	-129.462	-91.53	-91.53	-18.953	-9.153
5.42	1530.111	317.125	44.987	224.192	224.29	1529.111	1529.111	-129.261	-91.387	-91.387	-18.939	-9.139
5.43	1532.353	316.879	44.987	224.018	224.116	1531.353	1531.353	-129.061	-91.246	-91.246	-18.925	-9.125
5.44	1534.593	316.633	44.987	223.844	223.942	1533.593	1533.593	-128.86	-91.104	-91.104	-18.91	-9.11
5.45	1536.832	316.387	44.987	223.671	223.769	1535.832	1535.832	-128.66	-90.963	-90.963	-18.896	-9.096
5.46	1539.069	316.141	44.987	223.497	223.595	1538.069	1538.069	-128.461	-90.822	-90.822	-18.882	-9.082
5.47	1541.304	315.896	44.987	223.323	223.421	1540.304	1540.304	-128.261	-90.68	-90.68	-18.868	-9.068
5.48	1543.537	315.651	44.987	223.15	223.248	1542.537	1542.537	-128.062	-90.54	-90.54	-18.854	-9.054
5.49	1545.769	315.406	44.987	222.977	223.075	1544.769	1544.769	-127.864	-90.4	-90.4	-18.84	-9.04
5.5	1547.999	315.161	44.987	222.804	222.902	1546.999	1546.999	-127.665	-90.259	-90.259	-18.826	-9.026
5.51	1550.227	314.917	44.987	222.631	222.729	1549.227	1549.227	-127.467	-90.119	-90.119	-18.812	-9.012
5.52	1552.453	314.673	44.987	222.458	222.556	1551.453	1551.453	-127.27	-89.98	-89.98	-18.798	-8.998
5.53	1554.678	314.429	44.987	222.286	222.384	1553.678	1553.678	-127.072	-89.84	-89.84	-18.784	-8.984
5.54	1556.901	314.185	44.987	222.114	222.212	1555.901	1555.901	-126.875	-89.701	-89.701	-18.77	-8.97
5.55	1559.122	313.942	44.987	221.941	222.039	1558.122	1558.122	-126.679	-89.562	-89.562	-18.756	-8.956
5.56	1561.342	313.699	44.987	221.77	221.868	1560.342	1560.342	-126.483	-89.423	-89.423	-18.742	-8.942
5.57	1563.56	313.456	44.987	221.598	221.696	1562.56	1562.56	-126.287	-89.285	-89.285	-18.728	-8.928
5.58	1565.776	313.213	44.987	221.426	221.524	1564.776	1564.776	-126.091	-89.147	-89.147	-18.715	-8.915
5.59	1567.99	312.971	44.987	221.255	221.353	1566.99	1566.99	-125.896	-89.008	-89.008	-18.701	-8.901
5.6	1570.203	312.729	44.987	221.084	221.182	1569.203	1569.203	-125.702	-88.871	-88.871	-18.687	-8.887
5.61	1572.414	312.487	44.987	220.913	221.011	1571.414	1571.414	-125.507	-88.734	-88.734	-18.673	-8.873
5.62	1574.623	312.245	44.987	220.742	220.84	1573.623	1573.623	-125.313	-88.596	-88.596	-18.66	-8.86
5.63	1576.831	312.003	44.987	220.571	220.669	1575.831	1575.831	-125.119	-88.459	-88.459	-18.646	-8.846
5.64	1579.037	311.762	44.987	220.4	220.498	1578.037	1578.037	-124.925	-88.322	-88.322	-18.632	-8.832
5.65	1581.241	311.521	44.987	220.23	220.328	1580.241	1580.241	-124.732	-88.186	-88.186	-18.619	-8.819
5.66	1583.443	311.28	44.987	220.059	220.157	1582.443	1582.443	-124.54	-88.049	-88.049	-18.605	-8.805
5.67	1585.644	311.039	44.987	219.889	219.987	1584.644	1584.644	-124.347	-87.913	-87.913	-18.591	-8.791
5.68	1587.843	310.799	44.987	219.719	219.817	1586.843	1586.843	-124.154	-87.777	-87.777	-18.578	-8.778
5.69	1590.04	310.559	44.987	219.549	219.647	1589.04	1589.04	-123.963	-87.642	-87.642	-18.564	-8.764
5.7	1592.236	310.319	44.987	219.38	219.478	1591.236	1591.236	-123.772	-87.506	-87.506	-18.551	-8.751
5.71	1594.43	310.079	44.987	219.21	219.308	1593.43	1593.43	-123.58	-87.371	-87.371	-18.537	-8.737
5.72	1596.622	309.84	44.987	219.041	219.139	1595.622	1595.622	-123.389	-87.236	-87.236	-18.524	-8.724
5.73	1598.813	309.601	44.987	218.872	218.97	1597.813	1597.813	-123.199	-87.102	-87.102	-18.51	-8.71
5.74	1601.002	309.362	44.987	218.703	218.801	1600.002	1600.002	-123.009	-86.967	-86.967	-18.497	-8.697
5.75	1603.189	309.123	44.987	218.534	218.632	1602.189	1602.189	-122.819	-86.833	-86.833	-18.483	-8.683
5.76	1605.374	308.884	44.987	218.365	218.463	1604.374	1604.374	-122.63	-86.699	-86.699	-18.47	-8.67
5.77	1607.558	308.646	44.987	218.196	218.294	1606.558	1606.558	-122.44	-86.565	-86.565	-18.457	-8.657
5.78	1609.74	308.408	44.987	218.028	218.126	1608.74	1608.74	-122.251	-86.432	-86.432	-18.443	-8.643
5.79	1611.92	308.17	44.987	217.86	217.958	1610.92	1610.92	-122.063	-86.298	-86.298	-18.43	-8.63
5.8	1614.099	307.932	44.987	217.692	217.79	1613.099	1613.099	-121.875	-86.165	-86.165	-18.417	-8.617
5.81	1616.276	307.695	44.987	217.524	217.622	1615.276	1615.276	-121.686	-86.032	-86.032	-18.403	-8.603
5.82	1618.451	307.458	44.987	217.356	217.454	1617.451	1617.451	-121.499	-85.9	-85.9	-18.39	-8.59
5.83	1620.625	307.221	44.987	217.189	217.287	1619.625	1619.625	-121.312	-85.768	-85.768	-18.377	-8.577
5.84	1622.797	306.984	44.987	217.022	217.12	1621.797	1621.797	-121.125	-85.635	-85.635	-18.364	-8.564
5.85	1624.967	306.747	44.987	216.854	216.952	1623.967	1623.967	-120.938	-85.503	-85.503	-18.35	-8.55
5.86	1627.136	306.511	44.987	216.687	216.785	1626.136	1626.136	-120.752	-85.371	-85.371	-18.337	-8.537
5.87	1629.303	306.275	44.987	216.52	216.618	1628.303	1628.303	-120.566	-85.24	-85.24	-18.324	-8.524
5.88	1631.468	306.039	44.987	216.353	216.451	1630.468	1630.468	-120.38	-85.109	-85.109	-18.311	-8.511
5.89	1633.632	305.803	44.987	216.187	216.285	1632.632	1632.632	-120.195	-84.978	-84.978	-18.298	-8.498
5.9	1635.794	305.568	44.987	216.02	216.118	1634.794	1634.794	-120.01	-84.847	-84.847	-18.285	-8.485
5.91	1637.954	305.333	44.987	215.854	215.952	1636.954	1636.954	-119.825	-84.716	-84.716	-18.272	-8.472
5.92	1640.113	305.098	44.987	215.688	215.786	1639.113	1639.113	-119.641	-84.586	-84.586	-18.259	-8.459
5.93	1642.27	304.863	44.987	215.522	215.62	1641.27	1641.27	-119.457	-84.456	-84.456	-18.246	-8.446
5.94	1644.425	304.628	44.987	215.356	215.454	1643.425	1643.425	-119.273	-84.326	-84.326	-18.233	-8.433
5.95	1646.579	304.394	44.987	215.19	215.288	1645.579	1645.579	-119.089	-84.196	-84.196	-18.22	-8.42
5.96	1648.731	304.16	44.987	215.024	215.122	1647.731	1647.731	-118.906	-84.067	-84.067	-18.207	-8.407
5.97	1650.881	303.926	44.987	214.859	214.957	1649.881	1649.881	-118.724	-83.938	-83.938	-18.194	-8.394
5.98	1653.03	303.692	44.987	214.694	214.792	1652.03	1652.03	-118.541	-83.808	-83.808	-18.181	-8.381
5.99	1655.177	303.459	44.987	214.529	214.627	1654.177	1654.177	-118.358	-83.679	-83.679	-18.168	-8.368
6.0	1657.322	303.226	44.987	214.364	214.462	1656.322	1656.322	-118.177	-83.551	-83.551	-18.155	-8.355
6.01	1659.466	302.993	44.987	214.199	214.297	1658.466	1658.466	-117.995	-83.423	-83.423	-18.142	-8.342
6.02	1661.608	302.76	44.987	214.035	214.133	1660.608	1660.608	-117.814	-83.295	-83.295	-18.129	-8.329
6.03	1663.749	302.527	44.987	213.87	213.968	1662.749	1662.749	-117.633	-83.167	-83.167	-18.117	-8.317
6.04	1665.888	302.295	44.987	213.706	213.804	1664.888	1664.888	-117.452	-83.039	-83.039	-18.104	-8.304
6.05	1668.025	302.063	44.987	213.542	213.64	1667.025	1667.025	-117.272	-82.911	-82.911	-18.091	-8.291
6.06	1670.161	301.831	44.987	213.378	213.476	1669.161	1669.161	-117.092	-82.784	-82.784	-18.078	-8.278
6.07	1672.295	301.599	44.987	213.214	213.312	1671.295	1671.295	-116.912	-82.657	-82.657	-18.066	-8.266
6.08	1674.427	301.367	44.987	213.05	213.148	1673.427	1673.427	-116.733	-82.53	-82.53	-18.053	-8.253
6.09	1676.558	301.136	44.987	212.886	212.984	1675.558	1675.558	-116.553	-82.403	-82.403	-18.04	-8.24
6.1	1678.687	300.905	44.987	212.723	212.821	1677.687	1677.687	-116.375	-82.277	-82.277	-18.028	-8.228
6.11	1680.814	300.674	44.987	212.56	212.658	1679.814	1679.814	-116.196	-82.151	-82.151	-18.015	-8.215
6.12	1682.94	300.443	44.987	212.396	212.494	1681.94	1681.94	-116.018	-82.025	-82.025	-18.002	-8.202
6.13	1685.064	300.213	44.987	212.233	212.331	1684.064	1684.064	-115.84	-81.899	-81.899	-17.99	-8.19
6.14	1687.187	299.983	44.987	212.071	212.169	1686.187	1686.187	-115.662	-81.773	-81.773	-17.977	-8.177
6.15	1689.308	299.753	44.987	211.908	212.006	1688.308	1688.308	-115.485	-81.648	-81.648	-17.965	-8.165
6.16	1691.427	299.523	44.987	211.746	211.844	1690.427	1690.427	-115.308	-81.523	-81.523	-17.952	-8.152
6.17	1693.545	299.293	44.987	211.583	211.681	1692.545	1692.545	-115.131	-81.398	-81.398	-17.94	-8.14
6.18	1695.661	299.064	44.987	211.421	211.519	1694.661	1694.661	-114.954	-81.273	-81.273	-17.927	-8.127
6.19	1697.775	298.835	44.987	211.259	211.357	1696.775	1696.775	-114.779	-81.148	-81.148	-17.915	-8.115
6.2	1699.888	298.606	44.987	211.097	211.195	1698.888	1698.888	-114.603	-81.024	-81.024	-17.902	-8.102
6.21	1701.999	298.377	44.987	210.936	211.034	1700.999	1700.999	-114.427	-80.9	-80.9	-17.89	-8.09
6.22	1704.109	298.148	44.987	210.774	210.872	1703.109	1703.109	-114.252	-80.776	-80.776	-17.878	-8.078
6.23	1706.217	297.92	44.987	210.612	210.71	1705.217	1705.217	-114.077	-80.652	-80.652	-17.865	-8.065
6.24	1708.323	297.692	44.987	210.451	210.549	1707.323	1707.323	-113.902	-80.529	-80.529	-17.853	-8.053
6.25	1710.428	297.464	44.987	210.29	210.388	1709.428	1709.428	-113.728	-80.406	-80.406	-17.841	-8.041
6.26	1712.531	297.236	44.987	210.129	210.227	1711.531	1711.531	-113.554	-80.282	-80.282	-17.828	-8.028
6.27	1714.632	297.008	44.987	209.968	210.066	1713.632	1713.632	-113.38	-80.159	-80.159	-17.816	-8.016
6.28	1716.732	296.781	44.987	209.807	209.905	1715.732	1715.732	-113.206	-80.037	-80.037	-17.804	-8.004
6.29	1718.83	296.554	44.987	209.646	209.744	1717.83	1717.83	-113.033	-79.914	-79.914	-17.791	-7.991
6.3	1720.927	296.327	44.987	209.486	209.584	1719.927	1719.927	-112.86	-79.792	-79.792	-17.779	-7.979
6.31	1723.022	296.1	44.987	209.326	209.424	1722.022	1722.022	-112.687	-79.67	-79.67	-17.767	-7.967
6.32	1725.115	295.873	44.987	209.165	209.263	1724.115	1724.115	-112.515	-79.548	-79.548	-17.755	-7.955
6.33	1727.207	295.647	44.987	209.005	209.103	1726.207	1726.207	-112.342	-79.426	-79.426	-17.743	-7.943
6.34	1729.297	295.421	44.987	208.845	208.943	1728.297	1728.297	-112.171	-79.305	-79.305	-17.73	-7.93
6.35	1731.386	295.195	44.987	208.685	208.783	1730.386	1730.386	-111.999	-79.183	-79.183	-17.718	-7.918
6.36	1733.473	294.969	44.987	208.526	208.624	1732.473	1732.473	-111.828	-79.062	-79.062	-17.706	-7.906
6.37	1735.558	294.744	44.987	208.366	208.464	1734.558	1734.558	-111.657	-78.941	-78.941	-17.694	-7.894
6.38	1737.642	294.519	44.987	208.207	208.305	1736.642	1736.642	-111.487	-78.821	-78.821	-17.682	-7.882
6.39	1739.724	294.294	44.987	208.048	208.146	1738.724	1738.724	-111.316	-78.701	-78.701	-17.67	-7.87
6.4	1741.805	294.069	44.986	207.889	207.987	1740.805	1740.805	-111.146	-78.58	-78.58	-17.658	-7.858
6.41	1743.884	293.844	44.986	207.73	207.828	1742.884	1742.884	-110.976	-78.46	-78.46	-17.646	-7.846
6.42	1745.961	293.62	44.986	207.571	207.669	1744.961	1744.961	-110.807	-78.34	-78.34	-17.634	-7.834
6.43	1748.037	293.396	44.986	207.413	207.511	1747.037	1747.037	-110.638	-78.221	-78.221	-17.622	-7.822
6.44	1750.111	293.172	44.986	207.255	207.353	1749.111	1749.111	-110.469	-78.102	-78.102	-17.61	-7.81
6.45	1752.184	292.948	44.986	207.097	207.195	1751.184	1751.184	-110.301	-77.982	-77.982	-17.598	-7.798
6.46	1754.255	292.724	44.986	206.938	207.036	1753.255	1753.255	-110.132	-77.863	-77.863	-17.586	-7.786
6.47	1756.325	292.501	44.986	206.78	206.878	1755.325	1755.325	-109.964	-77.744	-77.744	-17.574	-7.774
6.48	1758.393	292.278	44.986	206.623	206.721	1757.393	1757.393	-109.796	-77.626	-77.626	-17.563	-7.763
6.49	1760.459	292.055	44.986	206.465	206.563	1759.459	1759.459	-109.629	-77.508	-77.508	-17.551	-7.751
6.5	1762.524	291.832	44.986	206.307	206.405	1761.524	1761.524	-109.462	-77.389	-77.389	-17.539	-7.739
6.51	1764.587	291.609	44.986	206.15	206.248	1763.587	1763.587	-109.295	-77.271	-77.271	-17.527	-7.727
6.52	1766.649	291.387	44.986	205.992	206.09	1765.649	1765.649	-109.128	-77.153	-77.153	-17.515	-7.715
6.53	1768.709	291.165	44.986	205.836	205.934	1767.709	1767.709	-108.961	-77.036	-77.036	-17.504	-7.704
6.54	1770.768	290.943	44.986	205.679	205.777	1769.768	1769.768	-108.795	-76.918	-76.918	-17.492	-7.692
6.55	1772.825	290.721	44.986	205.522	205.62	1771.825	1771.825	-108.63	-76.801	-76.801	-17.48	-7.68
6.56	1774.88	290.499	44.986	205.365	205.463	1773.88	1773.88	-108.464	-76.684	-76.684	-17.468	-7.668
6.57	1776.934	290.278	44.986	205.208	205.306	1775.934	1775.934	-108.298	-76.567	-76.567	-17.457	-7.657
6.58	1778.986	290.057	44.986	205.052	205.15	1777.986	1777.986	-108.134	-76.45	-76.45	-17.445	-7.645
6.59	1781.037	289.836	44.986	204.896	204.994	1780.037	1780.037	-107.969	-76.334	-76.334	-17.433	-7.633
6.6	1783.086	289.615	44.986	204.74	204.838	1782.086	1782.086	-107.805	-76.218	-76.218	-17.422	-7.622
6.61	1785.134	289.394	44.986	204.584	204.682	1784.134	1784.134	-107.64	-76.102	-76.102	-17.41	-7.61
6.62	1787.18	289.174	44.986	204.428	204.526	1786.18	1786.18	-107.476	-75.986	-75.986	-17.399	-7.599
6.63	1789.224	288.954	44.986	204.272	204.37	1788.224	1788.224	-107.313	-75.87	-75.87	-17.387	-7.587
6.64	1791.267	288.734	44.986	204.117	204.215	1790.267	1790.267	-107.149	-75.755	-75.755	-17.375	-7.575
6.65	1793.308	288.514	44.986	203.961	204.059	1792.308	1792.308	-106.986	-75.639	-75.639	-17.364	-7.564
6.66	1795.348	288.294	44.986	203.806	203.904	1794.348	1794.348	-106.823	-75.524	-75.524	-17.352	-7.552
6.67	1797.386	288.075	44.986	203.65	203.748	1796.386	1796.386	-106.661	-75.409	-75.409	-17.341	-7.541
6.68	1799.423	287.856	44.986	203.496	203.594	1798.423	1798.423	-106.499	-75.294	-75.294	-17.329	-7.529
6.69	1801.458	287.637	44.986	203.341	203.439	1800.458	1800.458	-106.337	-75.18	-75.18	-17.318	-7.518
6.7	1803.492	287.418	44.986	203.186	203.284	1802.492	1802.492	-106.175	-75.066	-75.066	-17.307	-7.507
6.71	1805.524	287.199	44.986	203.032	203.13	1804.524	1804.524	-106.013	-74.951	-74.951	-17.295	-7.495
6.72	1807.554	286.981	44.986	202.877	202.975	1806.554	1806.554	-105.852	-74.837	-74.837	-17.284	-7.484
6.73	1809.583	286.763	44.986	202.723	202.821	1808.583	1808.583	-105.691	-74.724	-74.724	-17.272	-7.472
6.74	1811.61	286.545	44.986	202.569	202.667	1810.61	1810.61	-105.531	-74.61	-74.61	-17.261	-7.461
6.75	1813.636	286.327	44.986	202.415	202.513	1812.636	1812.636	-105.37	-74.497	-74.497	-17.25	-7.45
6.76	1815.66	286.109	44.986	202.261	202.359	1814.66	1814.66	-105.21	-74.383	-74.383	-17.238	-7.438
6.77	1817.683	285.891	44.986	202.107	202.205	1816.683	1816.683	-105.05	-74.27	-74.27	-17.227	-7.427
6.78	1819.704	285.674	44.986	201.953	202.051	1818.704	1818.704	-104.89	-74.157	-74.157	-17.216	-7.416
6.79	1821.724	285.457	44.986	201.799	201.897	1820.724	1820.724	-104.731	-74.045	-74.045	-17.204	-7.404
6.8	1823.742	285.24	44.986	201.646	201.744	1822.742	1822.742	-104.572	-73.932	-73.932	-17.193	-7.393
6.81	1825.759	285.023	44.986	201.493	201.591	1824.759	1824.759	-104.413	-73.82	-73.82	-17.182	-7.382
6.82	1827.774	284.806	44.986	201.34	201.438	1826.774	1826.774	-104.254	-73.708	-73.708	-17.171	-7.371
6.83	1829.788	284.59	44.986	201.186	201.284	1828.788	1828.788	-104.095	-73.595	-73.595	-17.16	-7.36
6.84	1831.8	284.374	44.986	201.034	201.132	1830.8	1830.8	-103.937	-73.484	-73.484	-17.148	-7.348
6.85	1833.811	284.158	44.986	200.881	200.979	1832.811	1832.811	-103.78	-73.372	-73.372	-17.137	-7.337
6.86	1835.82	283.942	44.986	200.728	200.826	1834.82	1834.82	-103.622	-73.261	-73.261	-17.126	-7.326
6.87	1837.827	283.726	44.986	200.576	200.674	1836.827	1836.827	-103.465	-73.149	-73.149	-17.115	-7.315
6.88	1839.833	283.511	44.986	200.423	200.521	1838.833	1838.833	-103.307	-73.038	-73.038	-17.104	-7.304
6.89	1841.837	283.296	44.986	200.271	200.369	1840.837	1840.837	-103.151	-72.928	-72.928	-17.093	-7.293
6.9	1843.84	283.081	44.986	200.119	200.217	1842.84	1842.84	-102.994	-72.817	-72.817	-17.082	-7.282
6.91	1845.841	282.866	44.986	199.968	200.066	1844.841	1844.841	-102.838	-72.707	-72.707	-17.071	-7.271
6.92	1847.841	282.651	44.986	199.816	199.914	1846.841	1846.841	-102.682	-72.596	-72.596	-17.06	-7.26
6.93	1849.839	282.437	44.986	199.664	199.762	1848.839	1848.839	-102.526	-72.486	-72.486	-17.049	-7.249
6.94	1851.836	282.223	44.986	199.513	199.611	1850.836	1850.836	-102.371	-72.376	-72.376	-17.038	-7.238
6.95	1853.831	282.009	44.986	199.361	199.459	1852.831	1852.831	-102.216	-72.266	-72.266	-17.027	-7.227
6.96	1855.825	281.795	44.986	199.21	199.308	1854.825	1854.825	-102.061	-72.157	-72.157	-17.016	-7.216
6.97	1857.817	281.581	44.986	199.059	199.157	1856.817	1856.817	-101.906	-72.047	-72.047	-17.005	-7.205
6.98	1859.808	281.367	44.986	198.908	199.006	1858.808	1858.808	-101.751	-71.938	-71.938	-16.994	-7.194
6.99	1861.797	281.154	44.986	198.757	198.855	1860.797	1860.797	-101.597	-71.829	-71.829	-16.983	-7.183
7.0	1863.785	280.941	44.986	198.606	198.704	1862.785	1862.785	-101.443	-71.72	-71.72	-16.972	-7.172
7.01	1865.771	280.728	44.986	198.456	198.554	1864.771	1864.771	-101.289	-71.611	-71.611	-16.961	-7.161
7.02	1867.756	280.515	44.986	198.305	198.403	1866.756	1866.756	-101.136	-71.503	-71.503	-16.95	-7.15
