t_resolution                            - 0.01
accuracy                                - 3

u                                       - 150.0
density                                 - 1.225
C                                       - 1.47
r                                       - 0.0213
start_angle                             - 45.0
start_height                            - 1.0
m                                       - 10.0
g_acceleration                          - -9.8

t	s	v	angle	v_vertical	v_horizontal	s_vertical	s_horizontal	air_resistance	air_resistance_vertical	air_resistance_horizontal	acceleration_vertical	acceleration_horizontal
4.81	420.157	101.17	43.988	70.263	72.791	419.156	423.524	-13.156	-9.144	-9.46	-10.714	-0.946
4.82	420.86	101.088	43.988	70.206	72.732	419.859	424.251	-13.135	-9.129	-9.444	-10.713	-0.944
4.83	421.563	101.006	43.988	70.149	72.673	420.562	424.978	-13.114	-9.114	-9.429	-10.711	-0.943
4.84	422.265	100.924	43.988	70.092	72.614	421.264	425.704	-13.093	-9.099	-9.414	-10.71	-0.941
4.85	422.966	100.842	43.988	70.035	72.555	421.965	426.43	-13.071	-9.085	-9.398	-10.708	-0.94
4.86	423.667	100.76	43.988	69.978	72.496	422.666	427.155	-13.05	-9.07	-9.383	-10.707	-0.938
4.87	424.367	100.678	43.988	69.921	72.437	423.366	427.879	-13.029	-9.055	-9.368	-10.706	-0.937
4.88	425.067	100.596	43.987	69.864	72.378	424.066	428.603	-13.008	-9.04	-9.353	-10.704	-0.935
4.89	425.765	100.444	43.946	69.707	72.319	424.764	429.326	-12.987	-9.013	-9.337	-10.701	-0.934
4.9	426.462	100.365	43.906	69.601	72.31	425.461	430.049	-12.947	-8.985	-9.322	-10.699	-0.932
4.91	427.158	100.216	43.865	69.446	72.253	426.157	430.772	-12.927	-8.958	-9.307	-10.696	-0.931
4.92	427.852	100.14	43.825	69.343	72.246	426.851	431.495	-12.889	-8.932	-9.293	-10.693	-0.929
4.93	428.545	99.994	43.784	69.19	72.192	427.544	432.217	-12.869	-8.905	-9.279	-10.691	-0.928
4.94	429.237	99.921	43.744	69.089	72.186	428.236	432.939	-12.832	-8.879	-9.264	-10.688	-0.926
4.95	429.927	99.779	43.703	68.939	72.134	428.926	433.66	-12.813	-8.854	-9.251	-10.685	-0.925
4.96	430.616	99.709	43.663	68.84	72.131	429.615	434.381	-12.776	-8.829	-9.237	-10.683	-0.924
4.97	431.304	99.57	43.621	68.692	72.08	430.303	435.102	-12.759	-8.803	-9.224	-10.68	-0.922
4.98	431.991	99.503	43.582	68.597	72.079	430.99	435.823	-12.723	-8.779	-9.211	-10.678	-0.921
4.99	432.677	99.368	43.54	68.451	72.031	431.676	436.543	-12.706	-8.754	-9.199	-10.675	-0.92
5.0	433.362	99.305	43.501	68.358	72.033	432.361	437.263	-12.671	-8.731	-9.187	-10.673	-0.919
5.01	434.045	99.174	43.459	68.215	71.987	433.044	437.983	-12.655	-8.707	-9.175	-10.671	-0.918
5.02	434.727	99.115	43.419	68.125	71.991	433.726	438.703	-12.622	-8.684	-9.164	-10.668	-0.916
5.03	435.408	98.988	43.378	67.985	71.948	434.407	439.423	-12.607	-8.661	-9.153	-10.666	-0.915
5.04	436.088	98.933	43.338	67.898	71.955	435.087	440.143	-12.575	-8.639	-9.142	-10.664	-0.914
5.05	436.767	98.81	43.297	67.761	71.915	435.766	440.862	-12.561	-8.617	-9.132	-10.662	-0.913
5.06	437.445	98.759	43.257	67.677	71.925	436.444	441.581	-12.53	-8.595	-9.121	-10.66	-0.912
5.07	438.121	98.64	43.215	67.543	71.887	437.12	442.3	-12.517	-8.574	-9.112	-10.657	-0.911
5.08	438.797	98.593	43.176	67.462	71.899	437.796	443.019	-12.486	-8.553	-9.103	-10.655	-0.91
5.09	439.471	98.479	43.134	67.331	71.865	438.47	443.738	-12.475	-8.533	-9.094	-10.653	-0.909
5.1	440.145	98.437	43.095	67.253	71.881	439.144	444.457	-12.446	-8.513	-9.085	-10.651	-0.909
5.11	440.817	98.328	43.053	67.126	71.85	439.816	445.176	-12.435	-8.493	-9.078	-10.649	-0.908
5.12	441.489	98.29	43.014	67.052	71.869	440.488	445.895	-12.408	-8.474	-9.07	-10.647	-0.907
5.13	442.159	98.185	42.972	66.927	71.841	441.158	446.613	-12.398	-8.455	-9.063	-10.646	-0.906
5.14	442.829	98.152	42.933	66.856	71.862	441.828	447.332	-12.372	-8.437	-9.056	-10.644	-0.906
5.15	443.497	98.053	42.891	66.735	71.838	442.496	448.05	-12.363	-8.419	-9.05	-10.642	-0.905
5.16	444.165	98.025	42.852	66.668	71.864	443.164	448.769	-12.338	-8.402	-9.044	-10.64	-0.904
5.17	444.832	97.931	42.81	66.551	71.843	443.831	449.488	-12.331	-8.385	-9.039	-10.639	-0.904
5.18	445.498	97.909	42.771	66.487	71.872	444.497	450.207	-12.308	-8.369	-9.034	-10.637	-0.903
5.19	446.163	97.82	42.729	66.374	71.856	445.162	450.926	-12.302	-8.353	-9.03	-10.635	-0.903
5.2	446.827	97.803	42.69	66.313	71.889	445.826	451.645	-12.28	-8.338	-9.026	-10.634	-0.903
5.21	447.49	97.72	42.648	66.204	71.876	446.489	452.364	-12.275	-8.323	-9.022	-10.632	-0.902
5.22	448.152	97.643	42.567	66.05	71.913	447.151	453.083	-12.255	-8.296	-9.019	-10.63	-0.902
5.23	448.812	97.5	42.524	65.9	71.856	447.811	453.802	-12.235	-8.271	-9.005	-10.627	-0.901
5.24	449.471	97.429	42.486	65.804	71.849	448.47	454.521	-12.199	-8.247	-8.991	-10.625	-0.899
5.25	450.129	97.292	42.443	65.658	71.796	449.128	455.239	-12.182	-8.223	-8.978	-10.622	-0.898
5.26	450.786	97.227	42.404	65.566	71.793	449.785	455.957	-12.147	-8.2	-8.965	-10.62	-0.896
5.27	451.441	97.096	42.362	65.425	71.745	450.44	456.675	-12.131	-8.176	-8.953	-10.618	-0.895
5.28	452.095	97.037	42.323	65.337	71.745	451.094	457.393	-12.099	-8.154	-8.941	-10.615	-0.894
5.29	452.748	96.913	42.281	65.2	71.701	451.747	458.11	-12.084	-8.132	-8.93	-10.613	-0.893
5.3	453.4	96.861	42.242	65.116	71.707	452.399	458.827	-12.053	-8.112	-8.919	-10.611	-0.892
5.31	454.051	96.744	42.2	64.985	71.668	453.05	459.544	-12.04	-8.091	-8.91	-10.609	-0.891
5.32	454.701	96.698	42.161	64.906	71.678	453.7	460.261	-12.011	-8.071	-8.9	-10.607	-0.89
5.33	455.35	96.587	42.119	64.778	71.644	454.349	460.978	-12.0	-8.052	-8.892	-10.605	-0.889
5.34	455.998	96.548	42.08	64.704	71.659	454.997	461.695	-11.972	-8.033	-8.883	-10.603	-0.888
5.35	456.645	96.445	42.038	64.581	71.63	455.644	462.411	-11.962	-8.015	-8.876	-10.601	-0.888
5.36	457.291	96.413	41.999	64.512	71.65	456.29	463.128	-11.937	-7.998	-8.869	-10.6	-0.887
5.37	457.936	96.317	41.957	64.394	71.626	456.935	463.844	-11.929	-7.98	-8.863	-10.598	-0.886
5.38	458.58	96.292	41.918	64.33	71.651	457.579	464.561	-11.905	-7.965	-8.858	-10.596	-0.886
5.39	459.223	96.203	41.876	64.217	71.632	458.222	465.277	-11.899	-7.949	-8.853	-10.595	-0.885
5.4	459.866	96.186	41.837	64.158	71.662	458.865	465.994	-11.877	-7.934	-8.848	-10.593	-0.885
5.41	460.508	96.105	41.795	64.05	71.65	459.507	466.711	-11.873	-7.919	-8.845	-10.592	-0.885
5.42	461.148	96.031	41.714	63.9	71.685	460.147	467.428	-11.853	-7.894	-8.842	-10.589	-0.884
5.43	461.787	95.894	41.671	63.755	71.63	460.786	468.144	-11.835	-7.87	-8.829	-10.587	-0.883
5.44	462.425	95.828	41.633	63.664	71.624	461.424	468.86	-11.801	-7.848	-8.815	-10.585	-0.882
5.45	463.061	95.699	41.59	63.524	71.575	462.06	469.576	-11.785	-7.825	-8.803	-10.583	-0.88
5.46	463.696	95.641	41.552	63.438	71.574	462.695	470.292	-11.753	-7.804	-8.791	-10.58	-0.879
5.47	464.33	95.52	41.509	63.304	71.531	463.329	471.007	-11.739	-7.783	-8.781	-10.578	-0.878
5.48	464.963	95.471	41.471	63.224	71.536	463.962	471.722	-11.709	-7.763	-8.77	-10.576	-0.877
5.49	465.595	95.358	41.428	63.096	71.499	464.594	472.437	-11.697	-7.743	-8.761	-10.574	-0.876
5.5	466.226	95.317	41.39	63.021	71.51	465.225	473.152	-11.669	-7.725	-8.752	-10.573	-0.875
5.51	466.856	95.213	41.347	62.899	71.479	465.855	473.867	-11.659	-7.707	-8.744	-10.571	-0.874
5.52	467.485	95.181	41.309	62.83	71.496	466.484	474.582	-11.634	-7.69	-8.737	-10.569	-0.874
5.53	468.113	95.086	41.266	62.714	71.472	467.112	475.297	-11.626	-7.673	-8.731	-10.567	-0.873
5.54	468.741	95.062	41.228	62.651	71.496	467.74	476.012	-11.603	-7.658	-8.725	-10.566	-0.873
5.55	469.367	94.976	41.185	62.54	71.478	468.366	476.727	-11.597	-7.642	-8.721	-10.564	-0.872
5.56	469.992	94.899	41.104	62.389	71.508	468.991	477.442	-11.576	-7.617	-8.717	-10.562	-0.872
5.57	470.615	94.831	41.023	62.243	71.545	469.614	478.158	-11.557	-7.593	-8.714	-10.559	-0.871
5.58	471.237	94.701	40.979	62.104	71.494	470.236	478.873	-11.541	-7.571	-8.702	-10.557	-0.87
5.59	471.858	94.642	40.942	62.018	71.491	470.857	479.588	-11.509	-7.55	-8.689	-10.555	-0.869
5.6	472.478	94.521	40.898	61.885	71.446	471.477	480.303	-11.495	-7.529	-8.679	-10.553	-0.868
5.61	473.097	94.472	40.861	61.806	71.449	472.096	481.018	-11.465	-7.51	-8.668	-10.551	-0.867
5.62	473.715	94.361	40.817	61.679	71.412	472.714	481.732	-11.454	-7.491	-8.659	-10.549	-0.866
5.63	474.332	94.322	40.78	61.607	71.423	473.331	482.446	-11.427	-7.473	-8.65	-10.547	-0.865
5.64	474.948	94.221	40.736	61.487	71.393	473.947	483.16	-11.417	-7.455	-8.643	-10.546	-0.864
5.65	475.563	94.191	40.699	61.421	71.411	474.562	483.874	-11.393	-7.439	-8.636	-10.544	-0.864
5.66	476.177	94.1	40.656	61.307	71.388	475.176	484.588	-11.385	-7.423	-8.63	-10.542	-0.863
5.67	476.791	94.081	40.618	61.248	71.413	475.79	485.302	-11.363	-7.409	-8.625	-10.541	-0.862
5.68	477.403	94.0	40.575	61.141	71.399	476.402	486.016	-11.359	-7.395	-8.621	-10.539	-0.862
5.69	478.014	93.93	40.494	60.995	71.431	477.013	486.73	-11.339	-7.371	-8.618	-10.537	-0.862
